date,apport,lacher,stock
2021-07-07,0.21200000000000002,3.656,966.46
2021-07-08,0.608,4.091,962.5310000000001
2021-07-09,0.119,3.9490000000000003,958.25
2021-07-10,0.369,3.982,913.9399999999999
2021-07-11,0.217,3.859,909.646
2021-07-12,0.828,4.231,945.915
2021-07-13,0.343,4.044,941.589
2021-07-14,0.477,4.075,937.427
2021-07-15,0.255,4.087,933.271
2021-07-16,0.466,4.28,929.032
2021-07-17,0.154,3.9429999999999996,924.553
2021-07-18,0.131,3.892,920.246
2021-07-19,0.462,3.758,916.291
2021-07-20,0.42,3.915,912.3280000000001
2021-07-21,0.373,3.366,908.382
2021-07-22,0.134,3.898,904.139
2021-07-23,0.36100000000000004,3.709,900.537
2021-07-24,0.243,3.818,896.5350000000001
2021-07-25,0.198,3.749,892.69
2021-07-27,0.264,3.953,884.533
2021-07-28,0.442,3.996,880.448
2021-07-29,0.197,3.722,876.2959999999999
2021-07-30,0.421,3.724,872.527
2021-07-31,0.449,3.718,868.814
2021-08-01,0.183,3.836,864.201
2021-08-02,0.694,3.62,860.796
2021-08-03,0.229,3.535,856.894
2021-08-04,0.127,3.6340000000000003,852.843
2021-08-05,0.357,3.721,847.976
2021-08-06,0.361,3.564,845.751
2021-08-07,0.185,3.608,842.102
2021-08-08,0.149,3.793,837.837
2021-08-09,0.612,3.794,834.188
2021-08-10,0.45299999999999996,3.6130000000000004,830.725
2021-08-11,0.255,3.5869999999999997,826.777
2021-08-12,0.239,3.613,823.059
2021-08-13,0.40900000000000003,3.4810000000000003,784.729
2021-08-14,0.191,3.449,781.127
2021-08-15,0.145,3.564,777.585
2021-08-16,0.225,3.581,808.217
2021-08-17,0.32,3.68,804.59
2021-08-18,0.416,3.576,801.116
2021-08-19,0.283,4.676,796.313
2021-08-20,2.114,3.554,794.793
2021-08-21,0.655,3.445,758.288
2021-08-22,0.452,3.394,755.235
2021-08-23,0.29700000000000004,3.514,784.996
2021-08-24,0.432,3.4,781.4870000000001
2021-08-25,0.795,3.404,778.536
2021-08-26,1.957,3.661,777.2860000000001
2021-08-27,1.679,3.084,775.9150000000001
2021-08-28,1.008,3.139,773.644
2021-08-29,0.46099999999999997,3.231,770.708
2021-08-30,0.639,3.153,767.719
2021-08-31,0.805,3.2979999999999996,765.19
2021-09-01,0.489,3.2729999999999997,762.582
2021-09-02,0.473,4.013999999999999,759.039
2021-09-03,0.349,3.083,756.616
2021-09-04,0.663,2.931,754.534
2021-09-05,0.5599999999999999,3.038,751.913
2021-09-06,0.554,3.1679999999999997,748.822
2021-09-07,1.615,3.771,745.839
2021-09-08,0.293,3.073,742.956
2021-09-09,0.273,3.003,740.164
2021-09-10,0.6739999999999999,2.957,738.157
2021-09-11,0.458,3.055,735.824
2021-09-12,0.384,3.038,733.247
2021-09-13,0.586,2.903,730.386
2021-09-14,0.545,2.83,728.126
2021-09-15,0.27,2.928,725.595
2021-09-16,0.28400000000000003,2.924,722.845
2021-09-17,0.263,3.016,720.018
2021-09-18,0.277,3.029,717.49
2021-09-19,0.23,3.012,714.956
2021-09-20,0.382,2.932,712.573
2021-09-21,0.272,2.97,709.697
2021-09-22,0.567,2.821,707.683
2021-09-23,0.41200000000000003,3.055,705.279
2021-09-24,0.184,2.835,702.748
2021-09-26,0.14,3.022,697.62
2021-09-27,0.39,2.961,695.232
2021-09-28,0.238,2.946,692.624
2021-09-29,0.331,2.937,690.352
2021-09-30,0.255,2.8,688.128
2021-10-01,0.264,2.971,685.633
2021-10-02,0.261,3.016,683.283
2021-10-03,1.1680000000000001,2.956,681.705
2021-10-04,0.256,2.9059999999999997,678.844
2021-10-05,0.602,2.772,677.111
2021-10-06,0.619,2.771,675.123
2021-10-07,0.416,2.806,672.945
2021-10-08,0.21,2.863,670.604
2021-10-09,0.907,2.768,669.103
2021-10-10,2.202,2.596,669.208
2021-10-11,0.5309999999999999,2.533,667.3929999999999
2021-10-12,0.43,2.677,665.285
2021-10-13,0.324,2.673,663.11
2021-10-14,1.288,2.488,662.486
2021-10-16,0.595,2.523,655.062
2021-10-17,0.455,2.616,653.1469999999999
2021-10-18,0.332,2.162,651.301
2021-10-19,0.447,2.63,654.317
2021-10-20,0.33799999999999997,2.541,652.5680000000001
2021-10-21,0.438,2.518,651.0889999999999
2021-10-22,0.336,2.489,649.363
2021-10-23,0.308,2.407,643.098
2021-10-24,2.991,2.394,666.448
2021-10-25,29.778,1.816,681.973
2021-10-26,34.245,3.279,713.403
2021-10-27,11.866,1.4320000000000002,723.708
2021-10-28,6.886,1.028,729.323
2021-10-29,2.43,1.145,730.258
2021-10-30,1.6239999999999999,1.181,730.439
2021-10-31,1.308,1.141,730.334
2021-11-01,1.443,1.728,729.737
2021-11-02,0.79,1.537,728.793
2021-11-03,1.1079999999999999,1.8519999999999999,728.219
2021-11-04,0.929,1.924,727.37
2021-11-05,0.836,1.907,726.457
2021-11-06,0.894,1.91,725.61
2021-11-07,0.724,1.854,724.407
2021-11-08,0.627,2.083,723.185
2021-11-09,1.5879999999999999,1.903,722.929
2021-11-10,1.7029999999999998,1.742,722.867
2021-11-11,0.806,1.777,721.95
2021-11-12,0.7090000000000001,1.946,720.793
2021-11-13,0.621,1.8519999999999999,719.45
2021-11-14,0.522,1.859,718.147
2021-11-15,0.837,1.957,717.18
2021-11-16,1.583,2.018,716.956
2021-11-17,1.231,2.09,716.37
2021-11-18,1.579,1.788,716.244
2021-11-19,2.831,1.883,717.267
2021-11-20,1.14,1.9609999999999999,716.567
2021-11-21,1.1380000000000001,1.9899999999999998,715.902
2021-11-22,0.567,2.1109999999999998,714.682
2021-11-23,0.728,1.878,713.812
2021-11-24,0.643,2.024,712.601
2021-11-25,0.623,1.954,711.432
2021-11-26,0.712,1.949,710.457
2021-11-27,0.36,2.062,708.854
2021-11-28,0.5810000000000001,2.177,707.389
2021-11-29,4.8870000000000005,3.001,709.771
2021-11-30,24.132,4.0809999999999995,729.761
2021-12-01,3.888,2.509,730.947
2021-12-02,2.328,2.048,731.1
2021-12-03,6.388999999999999,2.032,735.353
2021-12-04,24.263,2.702,756.86
2021-12-05,7.24,2.827,761.006
2021-12-06,17.301,3.213,775.027
2021-12-07,36.667,5.288,806.254
2021-12-08,11.188,1.99,815.365
2021-12-09,7.325,2.09,820.506
2021-12-10,31.6,2.618,849.412
2021-12-11,49.879,7.185,891.986
2021-12-12,43.429,6.216,929.118
2021-12-13,16.44,5.886,939.5899999999999
2021-12-14,9.379,1.093,947.76
2021-12-15,12.146,1.522,950.071
2021-12-16,6.039000000000001,1.8880000000000001,955.707
2021-12-17,5.359,2.635,958.249
2021-12-18,4.401,1.802,960.717
2021-12-19,3.952,1.923,962.614
2021-12-20,3.46,2.199,963.582
2021-12-21,2.019,4.833,960.557
2021-12-22,2.427,1.08,961.76
2021-12-23,1.917,1.1,962.427
2021-12-24,1.812,1.386,962.735
2021-12-25,1.601,1.388,962.687
2021-12-26,1.278,1.393,962.378
2021-12-27,1.3719999999999999,1.401,962.056
2021-12-28,1.694,1.44,962.2139999999999
2021-12-29,1.472,1.39,962.138
2021-12-30,0.811,1.395,961.383
2021-12-31,1.8,1.618,961.331
2022-01-01,1.56,1.792,960.913
2022-01-02,1.6320000000000001,1.776,960.642
2022-01-03,1.3499999999999999,1.837,959.878
2022-01-04,1.0390000000000001,2.173,958.459
2022-01-05,0.8420000000000001,2.2110000000000003,956.9069999999999
2022-01-06,1.01,1.422,956.347
2022-01-07,1.8210000000000002,1.718,956.271
2022-01-08,6.848,3.16,959.878
2022-01-09,40.106,10.475000000000001,989.462
2022-01-10,31.588,12.607,1008.405
2022-01-11,68.976,17.887,1059.458
2022-01-12,19.901,12.663,1066.65
2022-01-13,20.709,5.763,1081.578
2022-01-14,20.059,16.331,1085.293
2022-01-15,16.3,8.264999999999999,1093.11
2022-01-17,12.552000000000001,1.231,1115.849
2022-01-18,11.090000000000002,1.2429999999999999,1125.522
2022-01-19,8.965,1.287,1133.076
2022-01-20,6.8469999999999995,1.412,1138.353
2022-01-21,5.2829999999999995,1.517,1142.001
2022-01-22,3.944,2.228,1143.576
2022-01-23,5.945,1.577,1147.871
2022-01-24,3.714,1.928,1149.536
2022-01-26,2.158,1.12,1143.0
2022-01-27,2.508,1.756,1143.613
2022-01-28,2.6229999999999998,1.19,1144.929
2022-01-29,1.397,1.255,1144.897
2022-01-30,2.1510000000000002,1.19,1145.67
2022-01-31,1.551,1.19,1145.846
2022-02-01,1.8090000000000002,2.125,1145.37
2022-02-02,1.742,1.184,1145.758
2022-02-03,2.686,2.698,1145.6
2022-02-04,1.8,2.2039999999999997,1145.006
2022-02-05,1.532,1.07,1145.052
2022-02-06,1.68,1.183,1144.627
2022-02-07,1.69,1.408,1145.44
2022-02-08,1.619,1.423,1145.48
2022-02-09,1.595,1.405,1145.464
2022-02-11,1.578,1.43,1145.329
2022-02-12,1.27,1.464,1145.032
2022-02-13,1.062,1.482,1144.521
2022-02-14,1.307,1.458,1144.193
2022-02-15,1.034,1.464,1143.286
2022-02-16,1.689,1.437,1143.17
2022-02-17,1.815,1.482,1143.15
2022-02-18,1.304,1.466,1142.753
2022-02-19,1.764,1.45,1142.928
2022-02-20,0.512,1.468,859.269
2022-02-21,1.006,1.52,858.936
2022-02-22,1.19,1.539,858.7230000000001
2022-02-23,2.113,1.845,1140.194
2022-02-24,1.129,1.8719999999999999,1139.41
2022-02-25,0.8230000000000001,1.912,1138.202
2022-02-26,0.992,1.945,1137.335
2022-02-27,0.734,2.504,1135.394
2022-02-28,0.857,1.8760000000000001,1134.3029999999999
2022-03-01,1.792,1.8199999999999998,1134.501
2022-03-02,1.101,1.7289999999999999,1134.1
2022-03-03,1.275,1.771,1133.846
2022-03-04,1.3719999999999999,1.908,1133.451
2022-03-05,1.047,1.909,1132.638
2022-03-06,2.096,1.871,1133.124
2022-03-07,1.672,1.903,1133.193
2022-03-08,1.672,1.8579999999999999,1133.193
2022-03-09,0.8099999999999999,1.883,1132.192
2022-03-10,0.739,1.927,1131.081
2022-03-11,1.4669999999999999,1.9,1130.732
2022-03-12,0.603,1.599,850.363
2022-03-13,1.958,1.8900000000000001,1130.253
2022-03-14,1.443,1.927,1130.01
2022-03-15,1.318,2.891,1128.515
2022-03-16,1.429,2.111,1127.8519999999999
2022-03-17,1.059,2.169,1126.65
2022-03-18,0.592,1.976,1124.78
2022-03-19,1.655,1.8699999999999999,1124.66
2022-03-20,52.379,1.795,1175.481
2022-03-21,24.293,2.3689999999999998,1197.737
2022-03-22,7.658,1.814,1203.795
2022-03-23,5.14,1.589,1207.376
2022-03-24,4.909,1.57,1205.4769999999999
2022-03-25,3.6180000000000003,1.523,1212.896
2022-03-26,2.667,2.763,1212.698
2022-03-27,1.738,1.984,1211.821
2022-03-28,2.2550000000000003,2.079,1211.989
2022-03-29,2.302,1.962,1212.17
2022-03-30,1.254,1.965,1211.171
2022-03-31,2.494,1.984,1211.673
2022-04-01,3.341,2.4770000000000003,1212.592
2022-04-02,1.486,2.065,1212.0520000000001
2022-04-03,2.174,1.994,1212.174
2022-04-04,0.94,2.129,1211.115
2022-04-05,1.087,2.016,1210.1419999999998
2022-04-06,1.111,2.096,1208.905
2022-04-07,1.1039999999999999,2.073,1207.663
2022-04-08,1.538,2.089,1206.988
2022-04-09,1.109,2.083,1205.885
2022-04-10,1.03,1.989,1204.389
2022-04-11,1.389,2.238,1203.199
2022-04-12,1.1420000000000001,2.308,1201.6779999999999
2022-04-13,0.746,2.4,1199.151
2022-04-14,0.866,2.305,1197.369
2022-04-15,0.9719999999999999,2.258,1195.626
2022-04-16,0.971,2.131,1194.414
2022-04-17,1.177,2.053,1193.342
2022-04-18,0.465,2.217,1191.184
2022-04-19,0.683,2.158,1189.502
2022-04-20,0.669,2.112,1187.715
2022-04-21,0.835,2.153,1186.193
2022-04-22,3.193,2.103,1187.3
2022-04-23,2.802,2.13,1187.838
2022-04-24,1.046,2.26,1186.27
2022-04-25,0.873,2.415,1184.548
2022-04-26,0.9,2.319,1182.758
2022-04-27,0.9319999999999999,2.4539999999999997,1180.974
2022-04-28,0.58,2.424,1178.7820000000002
2022-04-29,1.1099999999999999,2.381,1177.447
2022-04-30,0.6779999999999999,2.417,1175.6
2022-05-01,0.755,2.4499999999999997,1173.669
2022-05-02,0.533,2.274,1171.818
2022-05-04,0.398,2.517,1167.8319999999999
2022-05-05,0.8190000000000001,2.551,1165.643
2022-05-06,0.807,2.456,1163.187
2022-05-07,2.9509999999999996,2.163,1163.8029999999999
2022-05-08,13.541,4.5009999999999994,1172.952
2022-05-09,3.891,2.525,1174.3120000000001
2022-05-10,2.841,2.469,1174.675
2022-05-11,2.992,2.395,1175.267
2022-05-12,2.425,2.325,1175.0059999999999
2022-05-13,2.1839999999999997,2.457,1174.557
2022-05-14,1.8190000000000002,2.54,1173.387
2022-05-15,1.7269999999999999,2.57,1172.202
2022-05-16,1.075,2.596,1170.396
2022-05-17,0.777,2.513,1168.313
2022-05-18,0.5529999999999999,2.537,1165.621
2022-05-19,0.9209999999999999,2.552,1163.532
2022-05-20,0.485,2.534,1160.857
2022-05-21,0.20500000000000002,2.563,1157.696
2022-05-22,0.434,2.571,1154.817
2022-05-23,0.22999999999999998,2.683,1151.759
2022-05-24,0.518,2.583,1148.979
2022-05-25,0.392,2.541,1146.344
2022-05-26,0.11699999999999999,2.602,1143.186
2022-05-27,0.539,2.5669999999999997,1140.645
2022-05-28,1.147,2.5469999999999997,1138.696
2022-05-29,0.892,2.407,1136.825
2022-05-30,0.265,2.547,1133.794
2022-05-31,0.621,2.554,1131.431
2022-06-01,0.435,2.589,1128.731
2022-06-02,0.7,2.642,1125.821
2022-06-03,0.571,2.562,1122.884
2022-06-04,0.37,2.593,1119.856
2022-06-05,0.195,2.9890000000000003,1116.026
2022-06-06,0.5770000000000001,2.767,1112.74
2022-06-07,0.152,2.653,1109.068
2022-06-08,0.494,2.757,1106.078
2022-06-09,0.213,2.766,1102.342
2022-06-10,0.122,2.739,1098.361
2022-06-11,0.356,2.77,1095.143
2022-06-12,0.243,2.791,1091.7849999999999
2022-06-13,0.599,3.886,1087.807
2022-06-14,0.116,1.988,1084.818
2022-06-15,0.162,3.75,1079.969
2022-06-16,0.28,2.055,1077.275
2022-06-17,0.075,3.85,1072.501
2022-06-18,0.119,2.168,1069.628
2022-06-19,0.12200000000000001,3.851,1064.869
2022-06-20,0.6579999999999999,2.562,1062.462
2022-06-21,0.323,3.928,1057.524
2022-06-22,2.632,1.574,1054.318
2022-06-23,0.12300000000000001,3.942,1049.579
2022-06-24,0.543,2.164,1047.367
2022-06-28,0.154,2.26,1031.466
2022-06-29,0.235,4.171,1026.77
2022-06-30,0.125,2.337,1023.562
2022-07-01,0.23,4.394,1018.588
2022-07-02,0.23,4.394,1018.588
2022-07-03,0.22999999999999998,4.394,1018.588
2022-07-04,0.376,3.33,1007.86
2022-07-05,0.22,3.384,1003.735
2022-07-06,0.22,3.34,999.992
2022-07-07,0.328,3.393,995.846
2022-07-08,0.299,3.6470000000000002,991.483
2022-07-09,0.147,3.236,987.806
2022-07-10,0.183,3.084,983.8439999999999
2022-07-11,0.356,3.541,980.308
2022-07-12,0.527,3.316,976.532
2022-07-13,0.33499999999999996,3.438,972.678
2022-07-14,0.249,3.511,968.761
2022-07-16,0.379,3.5140000000000002,961.05
2022-07-17,0.329,3.5020000000000002,957.172
2022-07-18,0.259,3.6519999999999997,953.345
2022-07-19,0.262,3.322,949.347
2022-07-20,0.23299999999999998,3.371,945.381
2022-07-21,0.224,3.239,941.386
2022-07-22,0.494,3.256,937.661
2022-07-23,0.214,3.3129999999999997,933.5319999999999
2022-07-24,0.309,3.262,929.857
2022-07-25,0.196,3.631,925.9
2022-07-26,0.216,3.312,921.645
2022-07-27,0.324,3.3280000000000003,917.977
2022-07-28,0.383,3.356,914.3639999999999
2022-07-29,1.313,3.431,911.614
2022-07-30,0.551,3.467,907.121
2022-07-31,0.534,3.464,903.8109999999999
2022-08-01,0.453,3.585,900.046
2022-08-02,0.6930000000000001,3.346,896.965
2022-08-03,0.262,3.276,893.2840000000001
2022-08-04,0.13899999999999998,3.163,889.319
2022-08-05,0.183,3.136,885.359
2022-08-06,0.313,3.221,881.633
2022-08-07,0.225,3.228,877.92
2022-08-08,0.6070000000000001,3.265,874.658
2022-08-09,0.41300000000000003,3.31,871.211
2022-08-10,0.306,3.344,867.8820000000001
2022-08-11,0.192,3.205,864.383
2022-08-12,0.223,3.2870000000000004,860.7760000000001
2022-08-13,0.667,3.277,857.722
2022-08-14,0.526,3.319,853.972
2022-08-15,0.32,3.115,850.6569999999999
2022-08-16,0.4,3.083,847.451
2022-08-18,0.277,3.204,840.542
2022-08-19,0.338,3.293,837.134
2022-08-20,0.216,3.354,833.376
2022-08-21,0.28500000000000003,3.3040000000000003,829.521
2022-08-22,0.405,3.37,826.34
2022-08-23,0.352,3.253,823.311
2022-08-24,0.691,3.252,820.5120000000001
2022-08-25,0.275,3.255,816.982
2022-08-26,0.41900000000000004,3.217,813.818
2022-08-27,0.489,3.3040000000000003,810.733
2022-08-28,0.5299999999999999,3.094,807.647
2022-08-29,0.584,3.362,804.823
2022-08-30,1.422,3.304,802.661
2022-08-31,0.569,3.229,799.534
2022-09-01,0.343,2.91,796.556
2022-09-02,0.491,2.785,796.7860000000001
2022-09-03,0.144,2.669,793.755
2022-09-04,0.579,2.997,791.177
2022-09-05,1.004,3.017,788.815
2022-09-06,0.291,2.787,786.015
2022-09-07,2.929,2.956,785.79
2022-09-08,3.323,2.441,785.991
2022-09-09,0.578,2.649,783.298
2022-09-10,1.0870000000000002,2.689,781.034
2022-09-11,1.2469999999999999,2.714,779.395
2022-09-12,0.843,2.778,777.393
2022-09-13,0.519,2.703,774.855
2022-09-14,0.322,2.636,772.167
2022-09-15,0.397,2.653,769.511
2022-09-16,0.343,2.681,767.063
2022-09-17,2.293,2.589,766.667
2022-09-18,0.637,1.63,765.467
2022-09-19,0.501,1.9369999999999998,763.535
2022-09-20,0.727,2.161,761.782
2022-09-21,0.76,2.077,760.312
2022-09-22,0.354,2.355,758.043
2022-09-23,5.859,2.275,761.841
2022-09-24,2.408,2.0589999999999997,762.042
2022-09-25,0.348,2.06,759.672
2022-09-26,0.667,2.245,758.014
2022-09-27,0.752,1.79,757.105
2022-09-28,0.8119999999999999,1.695,756.269
2022-09-29,0.306,2.1159999999999997,754.275
2022-09-30,0.34500000000000003,2.112,752.512
2022-10-01,0.315,2.102,750.672
2022-10-02,0.395,1.778,749.1659999999999
2022-10-03,0.16699999999999998,2.209,747.001
2022-10-04,0.23199999999999998,2.186,744.8879999999999
2022-10-05,0.185,2.16,742.615
2022-10-06,0.351,1.772,741.204
2022-10-07,0.2,2.144,739.137
2022-10-08,1.233,1.879,738.223
2022-10-09,0.9349999999999999,1.852,736.76
2022-10-10,0.652,1.8840000000000001,735.54
2022-10-11,0.903,2.2239999999999998,734.228
2022-10-12,0.9720000000000001,2.094,732.901
2022-10-13,1.392,2.0749999999999997,732.069
2022-10-14,1.107,1.623,731.514
2022-10-15,0.436,1.9849999999999999,729.7869999999999
2022-10-16,0.265,2.125,727.676
2022-10-17,0.335,1.8,726.029
2022-10-18,0.468,2.092,724.428
2022-10-19,0.236,2.124,722.558
2022-10-20,0.286,1.721,721.0319999999999
2022-10-21,0.159,2.064,719.007
2022-10-22,0.244,2.062,717.144
2022-10-23,0.288,1.725,715.66
2022-10-24,0.29,2.047,713.914
2022-10-25,0.122,1.9749999999999999,711.878
2022-10-26,0.23299999999999998,1.7730000000000001,710.2429999999999
2022-10-27,0.217,2.191,708.315
2022-10-29,0.096,2.231,703.919
2022-10-30,0.304,2.208,702.2239999999999
2022-10-31,0.164,1.97,700.347
2022-11-01,0.319,2.267,698.572
2022-11-02,0.09,2.27,696.505
2022-11-03,0.597,1.958,695.393
2022-11-04,0.052000000000000005,2.132,692.723
2022-11-05,1.596,1.905,692.3389999999999
2022-11-06,1.946,1.571,692.7860000000001
2022-11-07,0.72,1.909,691.8050000000001
2022-11-08,0.281,2.0549999999999997,690.004
2022-11-09,0.209,1.815,688.461
2022-11-10,0.171,2.233,686.684
2022-11-11,0.239,2.253,684.918
2022-11-13,0.125,2.23,681.595
2022-11-14,0.143,2.286,679.804
2022-11-15,0.354,1.9909999999999999,678.5
2022-11-16,0.151,2.268,676.56
2022-11-17,0.356,2.327,674.928
2022-11-18,0.13899999999999998,1.9629999999999999,673.386
2022-11-19,0.167,2.222,671.669
2022-11-20,0.9510000000000001,1.8279999999999998,670.594
2022-11-21,1.143,1.452,670.287
2022-11-22,0.333,2.155,668.582
2022-11-23,0.884,2.155,667.582
2022-11-24,1.027,2.041,667.1610000000001
2022-11-25,0.821,2.331,666.029
2022-11-26,1.97,2.283,666.222
2022-11-27,6.636,1.903,671.585
2022-11-28,1.783,2.2969999999999997,671.7230000000001
2022-11-29,0.6900000000000001,2.293,670.492
2022-12-01,7.2379999999999995,2.1069999999999998,679.836
2022-12-02,2.591,2.259,680.744
2022-12-03,1.32,1.972,680.635
2022-12-04,1.365,2.235,680.34
2022-12-05,0.876,2.372,679.464
2022-12-06,1.413,2.005,679.3870000000001
2022-12-07,1.219,1.991,678.989
2022-12-08,1.2049999999999998,2.219,678.591
2022-12-09,1.002,2.322,677.784
2022-12-10,0.725,2.03,676.937
2022-12-11,2.233,2.012,677.791
2022-12-12,2.196,2.383,678.109
2022-12-13,2.63,2.284,679.057
2022-12-14,2.453,2.914,679.197
2022-12-15,1.065,2.36,677.723
2022-12-16,0.736,2.368,676.638
2022-12-17,0.611,2.206,675.569
2022-12-18,0.54,2.4379999999999997,674.216
2022-12-19,0.6819999999999999,2.501,673.037
2022-12-20,0.757,2.023,672.375
2022-12-21,0.169,2.31,670.629
2022-12-22,0.739,2.19,669.532
2022-12-23,0.582,1.881,668.77
2022-12-24,0.55,2.267,667.63
2022-12-25,0.679,2.536,666.206
2022-12-26,0.53,2.383,665.052
2022-12-27,0.472,2.495,663.528
2022-12-28,0.351,2.387,661.908
2022-12-29,0.324,2.123,660.605
2022-12-30,0.491,2.398,659.216
2022-12-31,0.257,2.306,657.485
